timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_available,gps_lat,gps_lng,gps_alt,satellites,railway_id,railway_name,distance_to_gps
2025-09-23T10:42:59.173935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.52656077533654,126.96009667652662,0.0,12,TRN210000000052AR,"경부선,1호선",6.823696698e-06
2025-09-23T10:42:59.183935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.52667590507572,126.96026784836366,0.0,12,TRN210000000052AR,"경부선,1호선",6.823696698e-06
2025-09-23T10:42:59.193935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.52698823642861,126.96071065374106,0.0,12,TRN210000000052AR,"경부선,1호선",6.823696698e-06
2025-09-23T10:42:59.203935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.527113665705365,126.96087466864665,0.0,12,TRN210000000052AR,"경부선,1호선",6.823696698e-06
2025-09-23T10:42:59.213935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.5272187978248,126.96105916309429,0.0,12,TRN210000000052AR,"경부선,1호선",6.823696698e-06
2025-09-23T10:42:59.223935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.52739952618909,126.96133260631493,0.0,12,TRN210000000052AR,"경부선,1호선",6.823696698e-06
2025-09-23T10:42:59.233935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.52739952618909,126.96133260631493,0.0,12,TRN210000000052GX,지하철1호선,9.627380693e-06
2025-09-23T10:42:59.243935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.528158193949295,126.96221898731861,0.0,12,TRN210000000052GX,지하철1호선,9.627380693e-06
2025-09-23T10:42:59.253935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.52830854827564,126.96238959408825,0.0,12,TRN210000000052GX,지하철1호선,9.627380693e-06
2025-09-23T10:42:59.263935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.52854282557066,126.96270127170385,0.0,12,TRN210000000052GX,지하철1호선,9.627380693e-06
2025-09-23T10:42:59.273935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.52877408599558,126.96301331921352,0.0,12,TRN210000000052GX,지하철1호선,9.627380693e-06
2025-09-23T10:42:59.283935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.528883599693145,126.96314800948545,0.0,12,TRN210000000052GX,지하철1호선,9.627380693e-06
2025-09-23T10:42:59.293935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.52893750821506,126.96321196213445,0.0,12,TRN210000000052GX,지하철1호선,9.627380693e-06
2025-09-23T10:42:59.303935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.52988179060358,126.96451481522199,0.0,12,TRN210000000052GX,지하철1호선,9.627380693e-06
2025-09-23T10:42:59.313935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53346336700061,126.96927266356268,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.323935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.533578185108105,126.96940472715833,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.333935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53361016266109,126.9694415084968,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.343935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.533808941698446,126.96965992075215,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.353935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.533875654698434,126.96970737302404,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.363935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53397722502784,126.96979865279201,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.373935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53418106943717,126.96991032696855,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.383935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.534261362579194,126.96996069883966,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.393935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.534347351746604,126.97002341299955,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.403935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.534591789637744,126.97019224067536,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.413935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.534683142823084,126.97026042506083,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.423935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.535148756122084,126.9705604016249,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.433935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53542357131,126.97069721935341,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.443935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53549479901188,126.97074613798533,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.453935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53566466867859,126.97081555285911,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.463935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.535920480957344,126.97089355619202,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.473935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53610284140988,126.97093962337904,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.483935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.536213528898756,126.97097095743167,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.493935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53651687472903,126.97101153865962,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.503935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.536917177902566,126.971060759875,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.513935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53713383350756,126.9710948955975,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.523935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53774931443135,126.9711674908006,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.533935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53788837235865,126.9711741808077,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.543935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53828736991113,126.97120803473635,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.553935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.538414727517136,126.97121495462929,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.563935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.538490511192876,126.97121453038659,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.573935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53948142322023,126.9712357539018,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.583935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.54085835086375,126.97122936131922,0.0,12,TRN210000000053CU,지하철1호선,2.6856798493e-05
2025-09-23T10:42:59.593935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.54085835086375,126.97122936131922,0.0,12,TRN210000000053GY,지하철1호선,2.8746803029e-05
2025-09-23T10:42:59.603935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.54117251272065,126.97122790215971,0.0,12,TRN210000000053GY,지하철1호선,2.8746803029e-05
2025-09-23T10:42:59.613935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.541257801935366,126.97122987842047,0.0,12,TRN210000000053GY,지하철1호선,2.8746803029e-05
2025-09-23T10:42:59.623935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.54133070464169,126.97122618501137,0.0,12,TRN210000000053GY,지하철1호선,2.8746803029e-05
2025-09-23T10:42:59.633935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.541365521877786,126.97122213120117,0.0,12,TRN210000000053GY,지하철1호선,2.8746803029e-05
2025-09-23T10:42:59.643935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.54159385792592,126.97121702533448,0.0,12,TRN210000000053GY,지하철1호선,2.8746803029e-05
2025-09-23T10:42:59.653935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.5416775566109,126.97121686774645,0.0,12,TRN210000000053GY,지하철1호선,2.8746803029e-05
2025-09-23T10:42:59.663935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.52371787317156,126.95641432063802,0.0,12,TRN2100000000523K,"경부선,1호선",3.2460269047e-05
2025-09-23T10:42:59.673935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.524049440721996,126.95678625927033,0.0,12,TRN2100000000523K,"경부선,1호선",3.2460269047e-05
2025-09-23T10:42:59.683935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.52423950224525,126.95699414409042,0.0,12,TRN2100000000523K,"경부선,1호선",3.2460269047e-05
2025-09-23T10:42:59.693935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.52443601346171,126.95721967629822,0.0,12,TRN2100000000523K,"경부선,1호선",3.2460269047e-05
2025-09-23T10:42:59.703935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53190460339332,126.96730987561605,0.0,12,TRN210000000052O5,지하철1호선,4.8853302524e-05
2025-09-23T10:42:59.713935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53236001787652,126.96798156848506,0.0,12,TRN210000000052O5,지하철1호선,4.8853302524e-05
2025-09-23T10:42:59.723935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53243711225038,126.96807400486938,0.0,12,TRN210000000052O5,지하철1호선,4.8853302524e-05
2025-09-23T10:42:59.733935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53261387964302,126.96832013771014,0.0,12,TRN210000000052O5,지하철1호선,4.8853302524e-05
2025-09-23T10:42:59.743935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.532965909546874,126.96872386512526,0.0,12,TRN210000000052O5,지하철1호선,4.8853302524e-05
2025-09-23T10:42:59.753935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.533138280339045,126.96888976935124,0.0,12,TRN210000000052O5,지하철1호선,4.8853302524e-05
2025-09-23T10:42:59.763935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.533245608749105,126.96902987453589,0.0,12,TRN210000000052O5,지하철1호선,4.8853302524e-05
2025-09-23T10:42:59.773935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.533328920954126,126.96912276362454,0.0,12,TRN210000000052O5,지하철1호선,4.8853302524e-05
2025-09-23T10:42:59.783935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53346336700061,126.96927266356268,0.0,12,TRN210000000052O5,지하철1호선,4.8853302524e-05
2025-09-23T10:42:59.793935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.52371787317156,126.95641432063802,0.0,12,TRN2100000000520H,"경부선,1호선",5.0884531911e-05
2025-09-23T10:42:59.803935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.52371088133666,126.95640647780638,0.0,12,TRN2100000000520H,"경부선,1호선",5.0884531911e-05
2025-09-23T10:42:59.813935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.523707513562734,126.9564028830866,0.0,12,TRN2100000000520H,"경부선,1호선",5.0884531911e-05
2025-09-23T10:42:59.823935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.52370643728052,126.95640208513015,0.0,12,TRN2100000000520H,"경부선,1호선",5.0884531911e-05
2025-09-23T10:42:59.833935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.523025238907735,126.95566130285862,0.0,12,TRN2100000000520H,"경부선,1호선",5.0884531911e-05
2025-09-23T10:42:59.843935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.522156981090525,126.95469778125359,0.0,12,TRN2100000000520H,"경부선,1호선",5.0884531911e-05
2025-09-23T10:42:59.853935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.52199893432544,126.95455177854602,0.0,12,TRN2100000000520H,"경부선,1호선",5.0884531911e-05
2025-09-23T10:42:59.863935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.521467493516084,126.95400838142025,0.0,12,TRN2100000000520H,"경부선,1호선",5.0884531911e-05
2025-09-23T10:42:59.873935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.52141301168277,126.95396558189586,0.0,12,TRN2100000000520H,"경부선,1호선",5.0884531911e-05
2025-09-23T10:42:59.883935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.52988179060358,126.96451481522199,0.0,12,TRN210000000052M3,지하철1호선,5.1442184924e-05
2025-09-23T10:42:59.893935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53098976340822,126.96604358256519,0.0,12,TRN210000000052M3,지하철1호선,5.1442184924e-05
2025-09-23T10:42:59.903935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53111519348214,126.96620144224526,0.0,12,TRN210000000052M3,지하철1호선,5.1442184924e-05
2025-09-23T10:42:59.913935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.531207732199725,126.96632680719684,0.0,12,TRN210000000052M3,지하철1호선,5.1442184924e-05
2025-09-23T10:42:59.923935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53142971182721,126.9666137353571,0.0,12,TRN210000000052M3,지하철1호선,5.1442184924e-05
2025-09-23T10:42:59.933935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53152168554111,126.96673942906298,0.0,12,TRN210000000052M3,지하철1호선,5.1442184924e-05
2025-09-23T10:42:59.943935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53171009883207,126.96701619485978,0.0,12,TRN210000000052M3,지하철1호선,5.1442184924e-05
2025-09-23T10:42:59.953935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.53190460339332,126.96730987561605,0.0,12,TRN210000000052M3,지하철1호선,5.1442184924e-05
2025-09-23T10:42:59.963935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.51559631328148,126.90771709090549,0.0,12,TRN2100000000512I,지하철1호선,5.7828882264e-05
2025-09-23T10:42:59.973935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.51627625286809,126.90922211318085,0.0,12,TRN2100000000512I,지하철1호선,5.7828882264e-05
2025-09-23T10:42:59.983935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.51643033810145,126.9095110607337,0.0,12,TRN2100000000512I,지하철1호선,5.7828882264e-05
2025-09-23T10:42:59.993935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.51646109218855,126.90959219043101,0.0,12,TRN2100000000512I,지하철1호선,5.7828882264e-05
2025-09-23T10:43:00.003935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.51655753111413,126.90989369455505,0.0,12,TRN2100000000512I,지하철1호선,5.7828882264e-05
2025-09-23T10:43:00.013935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.51669403907276,126.9105576136942,0.0,12,TRN2100000000512I,지하철1호선,5.7828882264e-05
2025-09-23T10:43:00.023935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.516859380084384,126.9122188055192,0.0,12,TRN2100000000512I,지하철1호선,5.7828882264e-05
2025-09-23T10:43:00.033935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.516978432094525,126.9138874098613,0.0,12,TRN2100000000512I,지하철1호선,5.7828882264e-05
2025-09-23T10:43:00.043935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.51705363334338,126.91471254796738,0.0,12,TRN2100000000512I,지하철1호선,5.7828882264e-05
2025-09-23T10:43:00.053935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.5171058768139,126.91564297809663,0.0,12,TRN2100000000512I,지하철1호선,5.7828882264e-05
2025-09-23T10:43:00.063935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.517110032035724,126.9157030988436,0.0,12,TRN2100000000512I,지하철1호선,5.7828882264e-05
2025-09-23T10:43:00.073935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.51711663095064,126.91611996200939,0.0,12,TRN2100000000512I,지하철1호선,5.7828882264e-05
2025-09-23T10:43:00.083935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.51710653592853,126.91645702865533,0.0,12,TRN2100000000512I,지하철1호선,5.7828882264e-05
2025-09-23T10:43:00.093935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.51710121679276,126.916499667709,0.0,12,TRN2100000000512I,지하철1호선,5.7828882264e-05
2025-09-23T10:43:00.103935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.5418615990668,126.97121651990491,0.0,12,TRN210000000054EX,지하철1호선,6.7072163843e-05
2025-09-23T10:43:00.113935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.542458442008275,126.9712153925741,0.0,12,TRN210000000054EX,지하철1호선,6.7072163843e-05
2025-09-23T10:43:00.123935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.543487384869096,126.97120117469785,0.0,12,TRN210000000054EX,지하철1호선,6.7072163843e-05
2025-09-23T10:43:00.133935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.54377718659664,126.97119627056853,0.0,12,TRN210000000054EX,지하철1호선,6.7072163843e-05
2025-09-23T10:43:00.143935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.544303562498015,126.97120596450155,0.0,12,TRN210000000054EX,지하철1호선,6.7072163843e-05
2025-09-23T10:43:00.153935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.544824928992,126.97120365834473,0.0,12,TRN210000000054EX,지하철1호선,6.7072163843e-05
2025-09-23T10:43:00.163935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.54490910769874,126.97120402595137,0.0,12,TRN210000000054EX,지하철1호선,6.7072163843e-05
2025-09-23T10:43:00.173935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.54664703639227,126.97116826857413,0.0,12,TRN210000000054EX,지하철1호선,6.7072163843e-05
2025-09-23T10:43:00.183935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.54671437374744,126.97117053467146,0.0,12,TRN210000000054EX,지하철1호선,6.7072163843e-05
2025-09-23T10:43:00.193935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.546758830262924,126.9711758015766,0.0,12,TRN210000000054EX,지하철1호선,6.7072163843e-05
2025-09-23T10:43:00.203935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.54680790549734,126.97118594439874,0.0,12,TRN210000000054EX,지하철1호선,6.7072163843e-05
2025-09-23T10:43:00.213935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.5468577781206,126.9711950129513,0.0,12,TRN210000000054EX,지하철1호선,6.7072163843e-05
2025-09-23T10:43:00.223935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.54692176972994,126.97120131920745,0.0,12,TRN210000000054EX,지하철1호선,6.7072163843e-05
2025-09-23T10:43:00.233935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.54749985478783,126.97119992522012,0.0,12,TRN210000000054EX,지하철1호선,6.7072163843e-05
2025-09-23T10:43:00.243935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.54761988329663,126.97119134082884,0.0,12,TRN210000000054EX,지하철1호선,6.7072163843e-05
2025-09-23T10:43:00.253935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.54783772238667,126.97119195960535,0.0,12,TRN210000000054EX,지하철1호선,6.7072163843e-05
2025-09-23T10:43:00.263935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.54799211890738,126.97119012170275,0.0,12,TRN210000000054EX,지하철1호선,6.7072163843e-05
2025-09-23T10:43:00.273935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.54820682873883,126.97120367489944,0.0,12,TRN210000000054EX,지하철1호선,6.7072163843e-05
2025-09-23T10:43:00.283935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.50243489645867,126.88138111293,0.0,12,TRN21000000004ZV8,지하철1호선,7.1154483603e-05
2025-09-23T10:43:00.293935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.503379080485956,126.88235020563444,0.0,12,TRN21000000004ZV8,지하철1호선,7.1154483603e-05
2025-09-23T10:43:00.303935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.50399706763933,126.88305428674437,0.0,12,TRN21000000004ZV8,지하철1호선,7.1154483603e-05
2025-09-23T10:43:00.313935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.50416806671903,126.88324724185239,0.0,12,TRN21000000004ZV8,지하철1호선,7.1154483603e-05
2025-09-23T10:43:00.323935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.50442114407546,126.88357483807154,0.0,12,TRN21000000004ZV8,지하철1호선,7.1154483603e-05
2025-09-23T10:43:00.333935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.50464145308918,126.88394535736295,0.0,12,TRN21000000004ZV8,지하철1호선,7.1154483603e-05
2025-09-23T10:43:00.343935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.5048226489391,126.88424764598436,0.0,12,TRN21000000004ZV8,지하철1호선,7.1154483603e-05
2025-09-23T10:43:00.353935,0.0,0.0,0.0,0.0,0.0,0.0,True,37.504995164936545,126.88454285004012,0.0,12,TRN21000000004ZV8,지하철1호선,7.1154483603e-05
